Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2020/1/22, 17:00:00, 29112, 29150, 28924, 29123, 231772, 189714, 114082, 117690
2020/1/23, 17:00:00, 29129, 29241, 28796, 28906, 300032, 253583, 151026, 149006
2020/1/26, 17:00:00, 28720, 28732, 28405, 28496, 363422, 322787, 186089, 177333
2020/1/27, 17:00:00, 28479, 28780, 28471, 28756, 260696, 225899, 129405, 131291
2020/1/28, 17:00:00, 28736, 28888, 28650, 28698, 235403, 204454, 117776, 117627
2020/1/29, 17:00:00, 28718, 28843, 28432, 28830, 345540, 299769, 173011, 172529
2020/1/30, 17:00:00, 28838, 28881, 28105, 28228, 366965, 325422, 185273, 181692
2020/2/2, 17:00:00, 28159, 28573, 28136, 28369, 268192, 235854, 134815, 133377
2020/2/3, 17:00:00, 28366, 28847, 28287, 28787, 221871, 192176, 108999, 112872
2020/2/4, 17:00:00, 28776, 29275, 28692, 29252, 275336, 232491, 136347, 138989
2020/2/5, 17:00:00, 29248, 29475, 29186, 29354, 237635, 204673, 117610, 120025
2020/2/6, 17:00:00, 29357, 29367, 29006, 29034, 224259, 196416, 113076, 111183
2020/2/9, 17:00:00, 29021, 29250, 28850, 29239, 196581, 170356, 97805, 98776
2020/2/10, 17:00:00, 29237, 29395, 29162, 29243, 197609, 166439, 98248, 99361
2020/2/11, 17:00:00, 29261, 29538, 29209, 29524, 172568, 143284, 85828, 86740
2020/2/12, 17:00:00, 29529, 29543, 29245, 29443, 220124, 192514, 110671, 109453
2020/2/13, 17:00:00, 29446, 29519, 29267, 29387, 174502, 145188, 87018, 87484
2020/2/16, 17:00:00, 29384, 29476, 29384, 29457, 40323, 36033, 19904, 20419
2020/2/17, 17:00:00, 29408, 29408, 29100, 29232, 227866, 192493, 113939, 113927
2020/2/18, 17:00:00, 29240, 29397, 29232, 29346, 152889, 126690, 76362, 76527
2020/2/19, 17:00:00, 29366, 29434, 28931, 29153, 286421, 252117, 142089, 144332
2020/2/20, 17:00:00, 29154, 29176, 28871, 28984, 321790, 278450, 159824, 161966
2020/2/23, 17:00:00, 28745, 28754, 27887, 27969, 501866, 450056, 253628, 248238
2020/2/24, 17:00:00, 27927, 28234, 26976, 27147, 567683, 512929, 287427, 280256
2020/2/25, 17:00:00, 27124, 27519, 26692, 26830, 585927, 524297, 292637, 293290
2020/2/26, 17:00:00, 26820, 26977, 25500, 25535, 684776, 615095, 345560, 339216
2020/2/27, 17:00:00, 25522, 25772, 24675, 25691, 731254, 653423, 368992, 362262
2020/3/1, 17:00:00, 25196, 26711, 24851, 26545, 631980, 556956, 313964, 318016
2020/3/2, 17:00:00, 26562, 27059, 25679, 25809, 602931, 530360, 301800, 301131
2020/3/3, 17:00:00, 25809, 27075, 25688, 26950, 379269, 327712, 188269, 191000
2020/3/4, 17:00:00, 26921, 26973, 25915, 26128, 458039, 402755, 229092, 228947
2020/3/5, 17:00:00, 26143, 26282, 25193, 25779, 575960, 500342, 288519, 287441
2020/3/8, 17:00:00, 25356, 25356, 23549, 23748, 333427, 289600, 166939, 166488
2020/3/9, 17:00:00, 23727, 25020, 23424, 24950, 522209, 465217, 261609, 260600
2020/3/10, 17:00:00, 24838, 24890, 23300, 23578, 489218, 429178, 245819, 243399
2020/3/11, 17:00:00, 23565, 23851, 20875, 20918, 455919, 379834, 229425, 226494
2020/3/12, 17:00:00, 20769, 23147, 20388, 22835, 198476, 160680, 98824, 99652
2020/3/15, 17:00:00, 22705, 22708, 19975, 20240, 116613, 102835, 59266, 57347
2020/3/16, 17:00:00, 20252, 21248, 19736, 20741, 232561, 209464, 115875, 116686
2020/3/17, 17:00:00, 20715, 20845, 18766, 19932, 214904, 185906, 106810, 108094
2020/3/18, 17:00:00, 19900, 20393, 18834, 19600, 227606, 196928, 114401, 113205
2020/3/19, 17:00:00, 19583, 20882, 18825, 18883, 284977, 253451, 145983, 138994
2020/3/22, 17:00:00, 18504, 19804, 18086, 18481, 307562, 257099, 155432, 152130
2020/3/23, 17:00:00, 18584, 20710, 18584, 20684, 282999, 248113, 142896, 140103
2020/3/24, 17:00:00, 20679, 21892, 20279, 21035, 330769, 286923, 165647, 165122
2020/3/25, 17:00:00, 21058, 22449, 20510, 22442, 328847, 287694, 164204, 164643
2020/3/26, 17:00:00, 22520, 22545, 21316, 21410, 255413, 233866, 127152, 128261
2020/3/29, 17:00:00, 20926, 22239, 20778, 22183, 195842, 176247, 98143, 97699
2020/3/30, 17:00:00, 22186, 22386, 21641, 21691, 171994, 154657, 86659, 85335
2020/3/31, 17:00:00, 21702, 21702, 20648, 20798, 206068, 187023, 105336, 100732
2020/4/1, 17:00:00, 20819, 21374, 20500, 21271, 246543, 223509, 122955, 123588
2020/4/2, 17:00:00, 21272, 21352, 20740, 20928, 169265, 153251, 85188, 84077
2020/4/5, 17:00:00, 20944, 22663, 20944, 22495, 218268, 192219, 107804, 110464
2020/4/6, 17:00:00, 22496, 23477, 22300, 22434, 274415, 247624, 136984, 137431
2020/4/7, 17:00:00, 22479, 23394, 22244, 23305, 237793, 214490, 118920, 118873
2020/4/8, 17:00:00, 23298, 23889, 23020, 23676, 261557, 240285, 131152, 130405
2020/4/12, 17:00:00, 23839, 23911, 22968, 23313, 158755, 144521, 80185, 78570
2020/4/13, 17:00:00, 23320, 23922, 23250, 23910, 173638, 157220, 86302, 87336
2020/4/14, 17:00:00, 23911, 23967, 23103, 23335, 183669, 167206, 91882, 91787
2020/4/15, 17:00:00, 23332, 23767, 23079, 23763, 234973, 200012, 117961, 117012
2020/4/16, 17:00:00, 24072, 24327, 23701, 24151, 230851, 203251, 115230, 115621
2020/4/19, 17:00:00, 24088, 24203, 23441, 23515, 207000, 188235, 104410, 102590
2020/4/20, 17:00:00, 23457, 23682, 22814, 22942, 248097, 226121, 125893, 122204
2020/4/21, 17:00:00, 22976, 23503, 22815, 23366, 178643, 164048, 88031, 90612
2020/4/22, 17:00:00, 23375, 23772, 23231, 23359, 210430, 192131, 104964, 105466
2020/4/23, 17:00:00, 23332, 23730, 23155, 23639, 169005, 153884, 83348, 85657
2020/4/26, 17:00:00, 23647, 24100, 23535, 24006, 142297, 128766, 70890, 71407
2020/4/27, 17:00:00, 24015, 24435, 23878, 23994, 191998, 173233, 95929, 96069
2020/4/28, 17:00:00, 24036, 24688, 23971, 24677, 177483, 162393, 87796, 89687
2020/4/29, 17:00:00, 24676, 24792, 24072, 24125, 204472, 187021, 102994, 101478
2020/4/30, 17:00:00, 24052, 24078, 23530, 23584, 169398, 154682, 85279, 84119
2020/5/3, 17:00:00, 23364, 23658, 23208, 23600, 156859, 141748, 78257, 78602
2020/5/4, 17:00:00, 23587, 24057, 23577, 23762, 177125, 160329, 89046, 88079
2020/5/5, 17:00:00, 23762, 23995, 23497, 23519, 178962, 162606, 89822, 89140
2020/5/6, 17:00:00, 23493, 23999, 23428, 23875, 169297, 152231, 84285, 85012
2020/5/7, 17:00:00, 23855, 24327, 23849, 24302, 155358, 138645, 76578, 78780
2020/5/10, 17:00:00, 24228, 24471, 23973, 24103, 175510, 159921, 88300, 87210
2020/5/11, 17:00:00, 24105, 24293, 23468, 23476, 209013, 187563, 104138, 104875
2020/5/12, 17:00:00, 23494, 23780, 22980, 23227, 305526, 275244, 153516, 152010
2020/5/13, 17:00:00, 23232, 23592, 22704, 23543, 327803, 294009, 162959, 164844
2020/5/14, 17:00:00, 23526, 23677, 23241, 23574, 272008, 247165, 137098, 134910
2020/5/17, 17:00:00, 23600, 24640, 23538, 24484, 208030, 186276, 102661, 105369
2020/5/18, 17:00:00, 24479, 24765, 24120, 24152, 235303, 210370, 119059, 116244
2020/5/19, 17:00:00, 24125, 24583, 24076, 24541, 191637, 168097, 95387, 96250
2020/5/20, 17:00:00, 24545, 24660, 24300, 24378, 213132, 189745, 106200, 106932
2020/5/21, 17:00:00, 24377, 24506, 24101, 24460, 194080, 172684, 96712, 97368
2020/5/24, 17:00:00, 24411, 24734, 24376, 24706, 53409, 48829, 26198, 27211
2020/5/25, 17:00:00, 24699, 25127, 24623, 25010, 197850, 176605, 96946, 100904
2020/5/26, 17:00:00, 25007, 25572, 24913, 25536, 250811, 226543, 125176, 125635
2020/5/27, 17:00:00, 25543, 25794, 25311, 25457, 229214, 207844, 114294, 114920
2020/5/28, 17:00:00, 25448, 25500, 24991, 25487, 268703, 243881, 133860, 134843
2020/5/31, 17:00:00, 25231, 25519, 25089, 25465, 175534, 158828, 86817, 88717
2020/6/1, 17:00:00, 25458, 25720, 25291, 25707, 173559, 154846, 87107, 86452
2020/6/2, 17:00:00, 25701, 26328, 25679, 26260, 179940, 158744, 88689, 91251
2020/6/3, 17:00:00, 26265, 26368, 26056, 26285, 227753, 198221, 113894, 113859
2020/6/4, 17:00:00, 26283, 27325, 26212, 27060, 291399, 254468, 145667, 145732
2020/6/7, 17:00:00, 27124, 27563, 27031, 27529, 190640, 171516, 95116, 95524
2020/6/8, 17:00:00, 27562, 27624, 27126, 27264, 221027, 196710, 111290, 109737
2020/6/9, 17:00:00, 27257, 27488, 26901, 26952, 264640, 237752, 131927, 132713
2020/6/10, 17:00:00, 26954, 26997, 25060, 25201, 442517, 395083, 224507, 218010
2020/6/11, 17:00:00, 25200, 25952, 25064, 25540, 245964, 208752, 123371, 122593
2020/6/14, 17:00:00, 25042, 25753, 24409, 25714, 237736, 215019, 119259, 118477
2020/6/15, 17:00:00, 25717, 26658, 25660, 26173, 312983, 287858, 155122, 157861
2020/6/16, 17:00:00, 26130, 26494, 25923, 26029, 202751, 185019, 101422, 101329
2020/6/17, 17:00:00, 26020, 26148, 25617, 25910, 214834, 195537, 107608, 107226
2020/6/18, 17:00:00, 25902, 26320, 25509, 25513, 256790, 229844, 130407, 126383
2020/6/21, 17:00:00, 25370, 25987, 25230, 25943, 176323, 157410, 87606, 88717
2020/6/22, 17:00:00, 25955, 26294, 25514, 25965, 199845, 180051, 99560, 100285
2020/6/23, 17:00:00, 25986, 26134, 25159, 25401, 280875, 255635, 141700, 139175
2020/6/24, 17:00:00, 25379, 25659, 25003, 25576, 261244, 238081, 130052, 131192
2020/6/25, 17:00:00, 25540, 25653, 24837, 24900, 261931, 234806, 132516, 129415
2020/6/28, 17:00:00, 24777, 25543, 24743, 25490, 225288, 199084, 112277, 113011
2020/6/29, 17:00:00, 25479, 25772, 25301, 25644, 200115, 179981, 99949, 100166
2020/6/30, 17:00:00, 25653, 25893, 25381, 25552, 218097, 196845, 110733, 107364
2020/7/1, 17:00:00, 25549, 26088, 25515, 25734, 201136, 179682, 100426, 100710
2020/7/2, 17:00:00, 25723, 25877, 25438, 25623, 70119, 62795, 35196, 34923
2020/7/5, 17:00:00, 25689, 26197, 25657, 26157, 185427, 167396, 92306, 93121
2020/7/6, 17:00:00, 26167, 26280, 25741, 25778, 191731, 176346, 96591, 95140
2020/7/7, 17:00:00, 25770, 25999, 25661, 25989, 208847, 194241, 104934, 103913
2020/7/8, 17:00:00, 25995, 26029, 25397, 25576, 239565, 215437, 120654, 118911
2020/7/9, 17:00:00, 25589, 26003, 25293, 25980, 229474, 206846, 115832, 113642
2020/7/12, 17:00:00, 26025, 26524, 25914, 25973, 263061, 236943, 133217, 129844
2020/7/13, 17:00:00, 25986, 26575, 25874, 26505, 292918, 266337, 147139, 145779
2020/7/14, 17:00:00, 26644, 27063, 26571, 26780, 241187, 216045, 120419, 120768
2020/7/15, 17:00:00, 26814, 26858, 26465, 26567, 197881, 175553, 99367, 98514
2020/7/16, 17:00:00, 26565, 26724, 26502, 26521, 151709, 135916, 75358, 76351
2020/7/19, 17:00:00, 26541, 26655, 26330, 26625, 168050, 150894, 83817, 84233
2020/7/20, 17:00:00, 26625, 26925, 26590, 26725, 173292, 154103, 86286, 87006
2020/7/21, 17:00:00, 26727, 26928, 26526, 26876, 162886, 148150, 81780, 81106
2020/7/22, 17:00:00, 26885, 27057, 26449, 26540, 192329, 172858, 97833, 94496
2020/7/23, 17:00:00, 26548, 26615, 26290, 26329, 178296, 160164, 88958, 89338
2020/7/26, 17:00:00, 26275, 26523, 26232, 26512, 139679, 126975, 70055, 69624
2020/7/27, 17:00:00, 26512, 26599, 26252, 26280, 146102, 135293, 73527, 72575
2020/7/28, 17:00:00, 26295, 26500, 26187, 26470, 136898, 124458, 68911, 67987
2020/7/29, 17:00:00, 26454, 26477, 25881, 26406, 211988, 193663, 105635, 106353
2020/7/30, 17:00:00, 26414, 26457, 25905, 26378, 234575, 215001, 117752, 116823
2020/8/2, 17:00:00, 26400, 26603, 26197, 26561, 139233, 124138, 69774, 69459
2020/8/3, 17:00:00, 26561, 26744, 26439, 26727, 145491, 132513, 72727, 72764
2020/8/4, 17:00:00, 26749, 27114, 26666, 27073, 154172, 142341, 77433, 76739
2020/8/5, 17:00:00, 27067, 27301, 26924, 27284, 176847, 162309, 88702, 88145
2020/8/6, 17:00:00, 27292, 27371, 27105, 27357, 188126, 174105, 94201, 93925
2020/8/9, 17:00:00, 27364, 27713, 27260, 27688, 168628, 150678, 84328, 84300
2020/8/10, 17:00:00, 27690, 28069, 27532, 27665, 235077, 215778, 119034, 116043
2020/8/11, 17:00:00, 27700, 27963, 27612, 27873, 159991, 146761, 79976, 80015
2020/8/12, 17:00:00, 27858, 27933, 27708, 27833, 141124, 131031, 70850, 70274
2020/8/13, 17:00:00, 27828, 27911, 27592, 27809, 149239, 136080, 75888, 73351
2020/8/16, 17:00:00, 27840, 27928, 27736, 27767, 110921, 99288, 54518, 56403
2020/8/17, 17:00:00, 27779, 27904, 27596, 27732, 142100, 128550, 71223, 70877
2020/8/18, 17:00:00, 27744, 27855, 27560, 27612, 158631, 145995, 80077, 78554
2020/8/19, 17:00:00, 27645, 27717, 27392, 27688, 159846, 146248, 79913, 79933
2020/8/20, 17:00:00, 27676, 27904, 27473, 27857, 175108, 159419, 87782, 87326
2020/8/23, 17:00:00, 27900, 28266, 27877, 28239, 154289, 141193, 76150, 78139
2020/8/24, 17:00:00, 28244, 28480, 28042, 28197, 181816, 162388, 91410, 90406
2020/8/25, 17:00:00, 28215, 28339, 28095, 28317, 142289, 128645, 69944, 72345
2020/8/26, 17:00:00, 28312, 28590, 28181, 28500, 209127, 193947, 105182, 103945
2020/8/27, 17:00:00, 28515, 28718, 28442, 28627, 146480, 133763, 72731, 73749
2020/8/30, 17:00:00, 28679, 28783, 28333, 28392, 184955, 167416, 92276, 92679
2020/8/31, 17:00:00, 28379, 28654, 28257, 28648, 164909, 149385, 82349, 82560
2020/9/1, 17:00:00, 28637, 29152, 28611, 29069, 212033, 194196, 104399, 107634
2020/9/2, 17:00:00, 29076, 29180, 28052, 28357, 326433, 298620, 164500, 161933
2020/9/3, 17:00:00, 28301, 28592, 27643, 28061, 386166, 358692, 192277, 193889
2020/9/6, 17:00:00, 28136, 28339, 27886, 28296, 60373, 55482, 30220, 30153
2020/9/7, 17:00:00, 28300, 28404, 27440, 27550, 322161, 302616, 160689, 161472
2020/9/8, 17:00:00, 27376, 28196, 27185, 27940, 219159, 201714, 108951, 110208
2020/9/9, 17:00:00, 27944, 28159, 27432, 27557, 220828, 198203, 111814, 109014
2020/9/10, 17:00:00, 27468, 27709, 27318, 27523, 160274, 155030, 80495, 79779
2020/9/13, 17:00:00, 27576, 27968, 27576, 27841, 122852, 111174, 60221, 62631
2020/9/14, 17:00:00, 27851, 28128, 27808, 27912, 129440, 115923, 65510, 63930
2020/9/15, 17:00:00, 27910, 28251, 27846, 27946, 142462, 128494, 71568, 70894
2020/9/16, 17:00:00, 27960, 27995, 27426, 27795, 229217, 207400, 115881, 113336
2020/9/17, 17:00:00, 27785, 27880, 27369, 27605, 213906, 196461, 107196, 106710
2020/9/20, 17:00:00, 27568, 27663, 26584, 27033, 261843, 240455, 130613, 131230
2020/9/21, 17:00:00, 27000, 27207, 26858, 27182, 199341, 181141, 100418, 98923
2020/9/22, 17:00:00, 27219, 27392, 26586, 26692, 235532, 215678, 119743, 115789
2020/9/23, 17:00:00, 26690, 26971, 26407, 26733, 253151, 234311, 126561, 126590
2020/9/24, 17:00:00, 26772, 27123, 26424, 27034, 212263, 196670, 106083, 106180
2020/9/27, 17:00:00, 27060, 27600, 27060, 27510, 181042, 165441, 90263, 90779
2020/9/28, 17:00:00, 27498, 27619, 27213, 27374, 174403, 161042, 87337, 87066
2020/9/29, 17:00:00, 27354, 27904, 27039, 27579, 297162, 276092, 148158, 149004
2020/9/30, 17:00:00, 27606, 27962, 27543, 27686, 267453, 249402, 134727, 132726
2020/10/1, 17:00:00, 27680, 27741, 27109, 27628, 279379, 257241, 139626, 139753
2020/10/4, 17:00:00, 27740, 28042, 27646, 28004, 167738, 151802, 83934, 83804
2020/10/5, 17:00:00, 28010, 28232, 27531, 27559, 285449, 261992, 144507, 140942
2020/10/6, 17:00:00, 27568, 28250, 27539, 28193, 192910, 176096, 95973, 96937
2020/10/7, 17:00:00, 28179, 28452, 28151, 28391, 177917, 164860, 88849, 89068
2020/10/8, 17:00:00, 28378, 28570, 28324, 28543, 169628, 154158, 84473, 85155
2020/10/11, 17:00:00, 28518, 28846, 28433, 28797, 171892, 155061, 85244, 86648
2020/10/12, 17:00:00, 28807, 28824, 28485, 28569, 217054, 195642, 108854, 108200
2020/10/13, 17:00:00, 28577, 28726, 28343, 28412, 198363, 179097, 100195, 98168
2020/10/14, 17:00:00, 28405, 28454, 28025, 28383, 219657, 201667, 110229, 109428
2020/10/15, 17:00:00, 28417, 28732, 28332, 28423, 174325, 156442, 87877, 86448
2020/10/18, 17:00:00, 28496, 28669, 28025, 28184, 155174, 138871, 79370, 75804
2020/10/19, 17:00:00, 28182, 28466, 28048, 28140, 168401, 153280, 84244, 84157
2020/10/20, 17:00:00, 28187, 28378, 28077, 28131, 170535, 156711, 85619, 84916
2020/10/21, 17:00:00, 28130, 28313, 27896, 28277, 151361, 138794, 75266, 76095
2020/10/22, 17:00:00, 28313, 28392, 28045, 28205, 131631, 122071, 65958, 65673
2020/10/25, 17:00:00, 28150, 28150, 27259, 27583, 230356, 210273, 116003, 114353
2020/10/26, 17:00:00, 27581, 27713, 27232, 27232, 176856, 160661, 89478, 87378
2020/10/27, 17:00:00, 27241, 27267, 26390, 26465, 334963, 305670, 167670, 167293
2020/10/28, 17:00:00, 26482, 26803, 26162, 26333, 284051, 258186, 141102, 142949
2020/10/29, 17:00:00, 26303, 26533, 25953, 26503, 298814, 271846, 149400, 149414
2020/11/1, 17:00:00, 26372, 26938, 26172, 26844, 215412, 195244, 106720, 108692
2020/11/2, 17:00:00, 26852, 27534, 26807, 27398, 177750, 158125, 88154, 89596
2020/11/3, 17:00:00, 27401, 28194, 26903, 27783, 305166, 269594, 152874, 152292
2020/11/4, 17:00:00, 27832, 28390, 27648, 28353, 192963, 173293, 96753, 96210
2020/11/5, 17:00:00, 28319, 28457, 27966, 28281, 206539, 188561, 103496, 103043
2020/11/8, 17:00:00, 28386, 30000, 28328, 29068, 309865, 281826, 153912, 155953
2020/11/9, 17:00:00, 29092, 29389, 28781, 29354, 226561, 207600, 113067, 113494
2020/11/10, 17:00:00, 29360, 29570, 29184, 29363, 166409, 148749, 83590, 82819
2020/11/11, 17:00:00, 29366, 29367, 28815, 29062, 183226, 164976, 91217, 92009
2020/11/12, 17:00:00, 29060, 29483, 28858, 29413, 153426, 137113, 75624, 77802
2020/11/15, 17:00:00, 29435, 29998, 29435, 29908, 160785, 144215, 79601, 81184
2020/11/16, 17:00:00, 29892, 29898, 29449, 29709, 154675, 138500, 78115, 76560
2020/11/17, 17:00:00, 29693, 29896, 29331, 29366, 163752, 150048, 83374, 80378
2020/11/18, 17:00:00, 29370, 29476, 29182, 29301, 161739, 144168, 81155, 80584
2020/11/19, 17:00:00, 29270, 29440, 29123, 29178, 146806, 130528, 74678, 72128
2020/11/22, 17:00:00, 29133, 29621, 29116, 29552, 154219, 134490, 75518, 78701
2020/11/23, 17:00:00, 29560, 30067, 29552, 30040, 149271, 133641, 73090, 76181
2020/11/24, 17:00:00, 30029, 30165, 29757, 29849, 137496, 124779, 68830, 68666
2020/11/25, 17:00:00, 29862, 29908, 29734, 29779, 28193, 25440, 14461, 13732
2020/11/26, 17:00:00, 29797, 29978, 29696, 29891, 70111, 64293, 34987, 35124
2020/11/29, 17:00:00, 29914, 29972, 29428, 29674, 170751, 154278, 86417, 84334
2020/11/30, 17:00:00, 29680, 30057, 29614, 29750, 168001, 153180, 83193, 84808
2020/12/1, 17:00:00, 29765, 29907, 29589, 29886, 145264, 131236, 72680, 72584
2020/12/2, 17:00:00, 29886, 30092, 29755, 29944, 154485, 140657, 76838, 77647
2020/12/3, 17:00:00, 29945, 30216, 29935, 30145, 119039, 108956, 58188, 60851
2020/12/6, 17:00:00, 30174, 30265, 29954, 29989, 129045, 117436, 64726, 64319
2020/12/7, 17:00:00, 29988, 30237, 29852, 30177, 143302, 128851, 72238, 71064
2020/12/8, 17:00:00, 30206, 30309, 29946, 30057, 184661, 168272, 92798, 91863
2020/12/9, 17:00:00, 30062, 30149, 29868, 30015, 145914, 134107, 74614, 71300
2020/12/10, 17:00:00, 29961, 29990, 29624, 29950, 95381, 90963, 47340, 48041
2020/12/13, 17:00:00, 30052, 30240, 29763, 29825, 136857, 128283, 67981, 68876
2020/12/14, 17:00:00, 29841, 30157, 29751, 30130, 126960, 117734, 63188, 63772
2020/12/15, 17:00:00, 30135, 30232, 29993, 30079, 119170, 109590, 59080, 60090
2020/12/16, 17:00:00, 30087, 30248, 30062, 30220, 109317, 98961, 54602, 54715
2020/12/17, 17:00:00, 30210, 30283, 29927, 30276, 164039, 148433, 80500, 83539
2020/12/20, 17:00:00, 30300, 30333, 29318, 30092, 275788, 250294, 139390, 136398
2020/12/21, 17:00:00, 30100, 30150, 29879, 29906, 150852, 138132, 76847, 74005
2020/12/22, 17:00:00, 29903, 30182, 29735, 30081, 129310, 116003, 64962, 64348
2020/12/23, 17:00:00, 30083, 30151, 29997, 30102, 50721, 45265, 26257, 24464
2020/12/27, 17:00:00, 30028, 30418, 29956, 30313, 108421, 96446, 54123, 54298
2020/12/28, 17:00:00, 30318, 30502, 30166, 30275, 116310, 105745, 58456, 57854
2020/12/29, 17:00:00, 30273, 30416, 30211, 30328, 94171, 85780, 48100, 46071
2020/12/30, 17:00:00, 30328, 30526, 30230, 30482, 81739, 73604, 40441, 41298
2021/1/3, 17:00:00, 30481, 30691, 29760, 30120, 265613, 241802, 134041, 131572
2021/1/4, 17:00:00, 30108, 30393, 29974, 30284, 188239, 172320, 94081, 94158
2021/1/5, 17:00:00, 30287, 30912, 30154, 30769, 313362, 286305, 156197, 157165
2021/1/6, 17:00:00, 30790, 31087, 30696, 30925, 167075, 153457, 83654, 83421
2021/1/7, 17:00:00, 30951, 31148, 30687, 31021, 189763, 174408, 94819, 94944
2021/1/10, 17:00:00, 30970, 31022, 30638, 30906, 165136, 149926, 82810, 82326
2021/1/11, 17:00:00, 30928, 31012, 30777, 30961, 128612, 116438, 64175, 64437
2021/1/12, 17:00:00, 30956, 31060, 30869, 30965, 131534, 119803, 64774, 66760
2021/1/13, 17:00:00, 30990, 31116, 30882, 30905, 125768, 113731, 64588, 61180
2021/1/14, 17:00:00, 30905, 30957, 30506, 30623, 195447, 178606, 99757, 95690
2021/1/17, 17:00:00, 30628, 30753, 30605, 30746, 35544, 33199, 17652, 17892
2021/1/18, 17:00:00, 30742, 30982, 30737, 30835, 154325, 137218, 76067, 78258
2021/1/19, 17:00:00, 30850, 31134, 30772, 31063, 139099, 124553, 69036, 70063
2021/1/20, 17:00:00, 31064, 31188, 31016, 31063, 118293, 107820, 59366, 58927
2021/1/21, 17:00:00, 31058, 31086, 30791, 30891, 141406, 127108, 71724, 69682
2021/1/24, 17:00:00, 30920, 31015, 30457, 30860, 239210, 217555, 119709, 119501
2021/1/25, 17:00:00, 30853, 31017, 30666, 30848, 152454, 139576, 76721, 75733
2021/1/26, 17:00:00, 30848, 30884, 30053, 30153, 270686, 244759, 137701, 132985
2021/1/27, 17:00:00, 30190, 30843, 29950, 30442, 292664, 265721, 148459, 144205
2021/1/28, 17:00:00, 30445, 30521, 29754, 29825, 314019, 285804, 157792, 156227
2021/1/31, 17:00:00, 29810, 30235, 29552, 30115, 167792, 152473, 85458, 82334
2021/2/1, 17:00:00, 30122, 30738, 30070, 30607, 152507, 137723, 76504, 76003
2021/2/2, 17:00:00, 30609, 30720, 30412, 30705, 129407, 118590, 65195, 64212
2021/2/3, 17:00:00, 30694, 30990, 30542, 30968, 112547, 103014, 55506, 57041
2021/2/4, 17:00:00, 30968, 31149, 30924, 31076, 120591, 104984, 59865, 60726
